variance,ac1,cv,skewness,kurtosis,label
3.4544459551677836e-26,0.7614439076053459,0.16630918295556302,1.9184027487707953,6.429394094862745,0
1.3144379552911963e-22,0.9875342936105513,2.129717331944335,3.530321272894483,15.216586589793915,0
4.433048786495452e-28,0.35537637895189267,0.02091770917856211,4.214832379750569,23.039182755157327,0
3.1836742013096924e-28,0.26120110856066797,0.01773193113888266,3.8056661713576427,19.390900117923998,0
3.2511754758362603e-19,0.9482488425162526,2.2141825611664725,3.222722343249063,15.830918874375529,1
8.387213182330521e-26,0.9109110037581806,0.24196521630511328,1.9368178341570097,6.559021180620857,0
8.634702702675182e-19,0.9926382510324188,1.5052867676090884,2.2936047363395664,9.44928747866503,1
4.6884576596498516e-15,0.9474875296366136,2.6745959070249676,3.5697958831573735,17.046638742123957,1
1.8737941515474046e-26,0.6442306616722265,0.12737082669833652,2.4532836805893394,9.925790366675994,0
3.178836212093947e-26,0.8936436293197849,0.16841370859109195,5.502867810450759,37.442322111483215,0
2.3902778472295237e-22,0.9621980994755462,3.133185633481885,5.468974657629944,35.26913924750755,0
1.3498067370736796e-25,0.7853830024415394,0.29264391417961383,2.1714512477799777,8.856262200613081,0
1.8504437118837227e-24,0.9182596916927948,1.0586532200715184,8.240760304418751,76.74579052121977,0
1.389697311668549e-23,0.9526227889193569,1.5367585277259568,4.215857322276485,22.49188401471489,0
3.664899801242529e-15,0.9848917103426543,3.381784496403689,4.9676637299265245,31.31350410354521,1
4.4032628259463443e-26,0.7709118388041407,0.18537531441709598,2.2250291792481662,8.710789441649743,0
5.083841337682884e-25,0.9347428171249292,0.5553382018896192,4.22913678060783,23.062064756639167,0
6.564253821268872e-12,0.9896504017130436,2.2931037192205,3.096573534532502,12.705517484200325,1
9.237477872784866e-24,0.993539263387161,1.066396930668071,1.9894444089051941,6.57369620155735,0
2.171646032773636e-25,0.8653860378553183,0.3459959085131979,2.4377009281466875,10.95825309823161,0
6.631641094128769e-23,0.9867342355686475,1.5518147864960035,2.8854540021163753,11.067597102053782,1
2.850855547116692e-26,0.6836157536185219,0.1551381413432039,2.667243570777448,10.975123484208728,0
8.402085650261749e-23,0.9752119687799014,2.317847959469605,4.574000825501523,24.88093773350825,1
3.1046358535085165e-21,0.9789201153810623,3.8859380522977354,5.5136842510294315,35.89166980201042,0
1.979500169414177e-25,0.9480140940871619,0.378108902226771,3.938601234298851,20.753698541192588,0
2.188292678283531e-22,0.998164869093453,3.098830365958561,7.226010743647884,63.14789183567968,1
3.2807125265053515e-29,0.17468209947553487,0.005722175900051027,7.114021785356334,58.81118597256308,0
4.57308330671906e-23,0.9759304854276035,2.3382609950679996,4.334013725690103,22.75020623614323,0
9.668774878034541e-22,0.9792096109302753,1.514431841582913,2.047928156311146,7.091767195229345,1
4.379245920649273e-23,0.9768302330431086,1.7326793708582753,3.9262141085886637,20.293519775529866,1
2.860843090057327e-26,0.7258221367755545,0.15498161587722625,2.6967999624066077,11.209658979426143,0
4.180849344049746e-24,0.9658445949284236,0.8371299159256198,2.112009736505061,7.630490345327222,1
3.6058109936008316e-25,0.9000436418089849,0.4606603351823742,4.697450822839246,33.243605664202924,0
7.802683398804472e-21,0.9702438732199493,1.431257014499823,2.0996595163966747,7.657861625423405,1
6.3030644839236625e-22,0.9412904060532729,3.0899715108065413,6.411646559639366,47.565017918992275,0
2.6839962676417736e-24,0.9434205179721488,0.7485700373448402,2.943944114037161,15.420180655531507,1
5.109828554040638e-27,0.5441222653929182,0.06935282076587429,3.1003472119454254,14.005702904119525,0
8.058256243603719e-17,0.9842015582790036,4.078714974376302,5.273270505013131,31.438269983873422,1
6.516021353978375e-20,0.9831246408591733,4.108994698464709,5.070111234291359,29.749126252034912,0
1.1258790247520215e-24,0.9288869506977432,0.7054758332069373,3.719635203416488,17.884928709854744,0
3.055960543591681e-25,0.7854948798500924,0.41555387712184566,3.3398108095936565,17.406732141145806,0
1.4785597322452272e-21,0.9839488218507583,1.5369970537428836,1.9681909156184751,7.165404537305461,1
3.715152839802305e-24,0.9724713564990335,0.8956453893367188,2.649426459503034,10.949390458876609,1
3.622124948766752e-26,0.8415323979144571,0.1748858848820041,3.5732149943476545,18.147706807633902,0
8.894031779510571e-26,0.7694898225495604,0.25994249556139704,3.0932125333904716,14.299259513643975,0
5.996551362024086e-27,0.592028011891947,0.07496548425031155,3.1813835395590124,14.416800538471602,0
6.832675866950374e-26,0.728963112836008,0.2296211019859394,3.410305741000215,18.61725142991818,0
1.0469243820972483e-26,0.766794292292291,0.09938457526285527,5.40547590768967,37.481317114688494,0
2.0476673422372143e-25,0.9229749036278709,0.3702444386921148,3.563246701355799,16.52943658541898,0
1.1676553686718847e-23,0.9151444251341707,0.9501334332260184,1.7351981554017755,6.05895330357063,0
6.378323418118794e-20,0.9909220350525245,1.9421315979956248,2.3789697264379446,7.903396060726668,1
3.4969321994340127e-25,0.9695678125060885,0.4657092971403945,3.0998762523635075,13.192165522711337,0
2.129311052771896e-26,0.6848935918915624,0.1375287441643585,4.434607340213467,27.67748854350505,0
4.7100909441083494e-26,0.6532203719542583,0.19282790659290183,2.92810281559256,15.42518304653664,0
4.7006956891639873e-26,0.64830834355158,0.19317774255649556,2.312870482661281,9.01776107745954,0
4.546297446469484e-21,0.9518207361581262,3.2234539488998912,5.143856676304074,35.56509383907039,1
2.1180759218412278e-26,0.7010864541318292,0.13294952995740092,2.1779574334034337,9.056488465920298,0
2.3444485015505992e-26,0.8956299557637407,0.14254873231684723,2.868676058760195,12.419464727847144,0
4.197318609808591e-25,0.9726331413545392,0.462650205758136,2.10081204033561,6.601930096099073,0
1.0592951299802855e-23,0.9731664518849925,1.299358448747251,3.039589218096253,12.52522413058462,1
4.638379728654019e-21,0.9780567967258278,3.6236811735725154,4.733809243340936,25.65966806975184,1
6.583110088626614e-24,0.9746398335500088,1.1611394545050413,3.9076280647171946,19.788755351382783,1
6.683887489347949e-22,0.979770044881978,2.89210232064649,4.247551163680758,21.402113536904118,1
4.4366175753469044e-26,0.9646326597330139,0.19755476271340788,4.0387008951611545,19.11058752918092,0
9.203692370663108e-21,0.9628834090163878,2.7083075538875443,3.785687514476823,17.552771587288113,1
8.318924366909955e-24,0.9456918188694753,1.0826451673640585,2.0916208856233176,6.60252659587521,0
4.9586147944175366e-27,0.3680875721275426,0.06846782304133751,3.3606177648301716,15.72544347360588,0
5.560942964592953e-16,0.9323607138466281,4.593062806172282,6.033821149276693,44.129005839091825,1
2.779705101412804e-23,0.9371922536884761,1.5111790442241209,3.3512437713856698,14.30812173726961,1
3.260796329566022e-24,0.9838264391287825,0.7016802927581562,1.3250531678818274,3.922917247419293,1
1.2598165511185372e-27,0.5368633312513391,0.03509432825038216,4.804356121896739,33.09119305478925,0
1.997403623322857e-25,0.954629861342179,0.3483965339869327,2.403263502641111,8.967897545758046,1
2.7822104867314303e-25,0.9073731295524085,0.42262853609371426,3.0209697561150572,12.090157574345692,0
6.356553580397397e-17,0.9911313249469049,1.5674527450302942,2.5127116622712724,9.62169935906636,1
5.198537228253302e-26,0.7499682279852312,0.20749731826518575,4.524064838361854,30.219875474126177,0
